Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Zeris,@Zeriskayy,2024-10-13T15:12:00.000Z,False,"Defisit Rp 167 triliun, ini warisan yang mau ditinggalkan Pak Erick? #JanganAjakErick#PrabowoSelamatkanBUMN#KawalPrabowountukBUMN#KawalBUMN",0,0,0,9,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633727281062633472/5UEtxaYM_normal.jpg,https://x.com/Zeriskayy/status/1845482629472383328,tweet_id:1845482629472383328
Muhammad_iki,@Muhammad1851562,2024-10-13T15:11:53.000Z,False,kalo ada harta kebayar ngak tuh hutangnya?,0,0,1,13,[],[],[],https://pbs.twimg.com/profile_images/1643085594048991234/6kv_L6LJ_normal.jpg,https://x.com/Muhammad1851562/status/1845482598291869796,tweet_id:1845482598291869796
SHOPEEFOOD NYA UDAH NYAMPE PAK PRABOWO,@MardaniJgMw,2024-10-13T15:11:49.000Z,False,Shopeefood nya belom nyampe pak Prabowo,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1836914275430060033/cCAarJGZ_normal.jpg,https://x.com/MardaniJgMw/status/1845482582076698977,tweet_id:1845482582076698977
Mbah Ugeng,@MbahUgeng5,2024-10-13T15:11:48.000Z,False,Jawaban mulyono : ora urus,0,0,1,26,[],[],[],https://pbs.twimg.com/profile_images/1430822873166270466/ruupaBb9_normal.jpg,https://x.com/MbahUgeng5/status/1845482575491649687,tweet_id:1845482575491649687
Wiwin Puji,@wiwinpuji23,2024-10-13T15:11:43.000Z,False,Itu paling habis pertemuan kemarin itu loh jokowi ngajak ketemu Prabowo 4 mata ya paling tujuannya ya gini,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1720356199189893120/pqDbCuHp_normal.png,https://x.com/wiwinpuji23/status/1845482555526754440,tweet_id:1845482555526754440
ghrrr...,@grrraargh,2024-10-13T15:11:37.000Z,False,"Jangan belok ke mana2 bawa2 Prabowo sgala, ini soal Anies & Giring..",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1437656242684510215/a1Aoujfr_normal.jpg,https://x.com/grrraargh/status/1845482530608460115,tweet_id:1845482530608460115
Ragas,@pozesive,2024-10-13T15:11:36.000Z,False,Terima kasih Prabowo-Gibran Program ini sangat inspiratif dan penuh manfaat #MakanBergiziUntukBangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1709475460739198976/TLc80oOe_normal.jpg,https://x.com/pozesive/status/1845482528603345159,tweet_id:1845482528603345159
hatuwe sampit,@muhammadabdia15,2024-10-13T15:11:33.000Z,False,"dalam hati prabowo,  sebentar lagi...sebentar lagi...kamu gak ada apa-apanya",0,0,0,104,[],[],[],https://pbs.twimg.com/profile_images/1603978140329869312/CJLTB7y9_normal.jpg,https://x.com/muhammadabdia15/status/1845482516268089575,tweet_id:1845482516268089575
Pantaucom,@pantaucom_,2024-10-13T15:11:28.000Z,False,"Datangi Kediaman Jokowi di Solo, Gibran Jemput Prabowo Pakai Mobil Alphard Putihhttps://pantau.com/news/229789/datangi-kediaman-jokowi-di-solo-gibran-jemput-prabowo-pakai-mobil-alphard-putih…  #PrabowoSiapLanjutkan",0,0,0,26,['#PrabowoSiapLanjutkan'],"['@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1681187166578438145/lfSaAqQI_normal.jpg,https://x.com/pantaucom_/status/1845482494591930439,tweet_id:1845482494591930439
elva on the internet,@pramdzzr,2024-10-13T15:11:24.000Z,False,backsoundnya ost fufufafa,0,0,0,191,[],[],[],https://pbs.twimg.com/profile_images/1649019424194846720/zd5QEfeg_normal.jpg,https://x.com/pramdzzr/status/1845482475725934601,tweet_id:1845482475725934601
Uta,@_Utamy_,2024-10-13T15:11:20.000Z,False,"Bukan cuma bisnis yang jago, Pak Erick juga jago bikin utang naik tajam. #JanganAjakErick#PrabowoSelamatkanBUMN#KawalPrabowountukBUMN#KawalBUMN",0,0,0,9,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633726458714791937/PQ0oqb07_normal.jpg,https://x.com/_Utamy_/status/1845482460668379350,tweet_id:1845482460668379350
@Topi_Merah,@Topi_Merah,2024-10-13T15:11:17.000Z,False,"INI ORMAS DI BENTUK UTK KEPERLUAN AMBISI POLITIK MEMBENTURKAN ANTAR ANAK BANGSA.
JIKA HANYA ALASAN UNTUK KEOENTINGAN  MENGAMANKAN PELANTIKAN GIBRAN & PRABOWO TGL.20 OKT 2024.
KITA PUNYA TNI & POLRI SESUAI TUGASNYA SEBAGAI KATALISATOR DAN DINAMISATOR NEGARA.",2,8,16,533,[],[],[],https://pbs.twimg.com/profile_images/1807784011005296640/odF1YR4K_normal.jpg,https://x.com/Andria75777/status/1845482445380235648,tweet_id:1845482445380235648
Valisa,@valiisaa,2024-10-13T15:11:04.000Z,True,"Ngobrolin apa pak? Mentri mentri yg mau mengisi periode pak prabowo?? Pak mbok saya usul pak. 
Stok obat untuk pasien kronis jgn sampai kosong pak
Ini spironolacton kosong lo pak, pasien hipertensi sama pasien jantung gimana pak? Terapinya pada di switch ke obat lain pak
Anti",4,11,65,7.5K,[],[],[],https://pbs.twimg.com/profile_images/1826650619953954816/N7RmXscN_normal.jpg,https://x.com/valiisaa/status/1845482390896210422,tweet_id:1845482390896210422
zeyd Amar,@zeydamaryahooc1,2024-10-13T15:11:03.000Z,False," iyain aja dulu, setelah itu tegakkan keadilan",0,0,0,2,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1185401015559786497/5pD243wq_normal.jpg,https://x.com/zeydamaryahooc1/status/1845482388614525275,tweet_id:1845482388614525275
Tawon Ndas,@NtupNdase,2024-10-13T15:11:02.000Z,True,Jadinya besok hadir gak di pelantikan Pak  ???,0,0,0,37,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1619510744005111810/Gb0d3xXD_normal.jpg,https://x.com/NtupNdase/status/1845482384512446616,tweet_id:1845482384512446616
pendaki gunung,@pbima8345,2024-10-13T15:10:55.000Z,False,Maksud nya apa pak?kurang paham saya apa ini soal Prabowo ke Solo?diancam atau apa?,1,0,0,282,[],[],[],https://pbs.twimg.com/profile_images/1813232062012563457/nJj-TivF_normal.jpg,https://x.com/pbima8345/status/1845482353420112343,tweet_id:1845482353420112343
Imenkz Betth,@Sairil_Imam93,2024-10-13T15:10:41.000Z,False,Sebentar lagi pak.,0,0,0,232,[],[],[],https://pbs.twimg.com/profile_images/1066634381882679297/lSdL2kTd_normal.jpg,https://x.com/Sairil_Imam93/status/1845482296423706753,tweet_id:1845482296423706753
SHOPEEFOOD NYA UDAH NYAMPE PAK PRABOWO,@MardaniJgMw,2024-10-13T15:10:28.000Z,True,HAH ANJIRRRR ,0,0,0,17,[],[],"['\\U0001f626', '\\U0001f626', '\\U0001f626', '\\U0001f633', '\\U0001f633', '\\U0001f633', '\\U0001f633']",https://pbs.twimg.com/profile_images/1836914275430060033/cCAarJGZ_normal.jpg,https://x.com/MardaniJgMw/status/1845482242279112886,tweet_id:1845482242279112886
Crypto Addict,@CryptoAddict27,2024-10-13T15:10:23.000Z,False,"SEBAR BANSOS DI SOLO MENJELANG PILKADA, REVOLUSI MENTAL MEMBANGUN KEMISKINAN DENGAN BANSOS AWOAKWOAKK ",0,0,0,54,[],[],"['\\U0001f921', '\\U0001f921', '\\U0001f921', '\\U0001faf5', '\\U0001faf5']",https://pbs.twimg.com/profile_images/1781653505859874816/y1Xs-x_q_normal.jpg,https://x.com/CryptoAddict27/status/1845482222209642988,tweet_id:1845482222209642988
Daod Yakub,@daod_yakub,2024-10-13T15:10:23.000Z,False,"Breaking News, Penyuluh Pertanian tak kenal hari Libur walaupun kesejahteraan Nihil menjadi PPL daerah (Minggu 13/10/2024) PPL BPP GLUMPANG BARO Pidie, dampingi salurkan Bantuan Pemerintah Pusat utk Petani MT Rendengan#TarikPPLkepusat",0,1,0,37,['#TarikPPLkepusat'],"['@prabowo', '@SudaryonoSudar', '@bang_dasco']",[],https://pbs.twimg.com/profile_images/1634508202711875586/cInBkKT5_normal.jpg,https://x.com/daod_yakub/status/1845482219047096487,tweet_id:1845482219047096487
Gilang,@_GilangRam,2024-10-13T15:10:22.000Z,False,"Indonesia bukan ladang bisnis anda om erick, mending fokus jdi ketua PSSI aja. #JanganAjakErick#PrabowoSelamatkanBUMN#KawalPrabowountukBUMN#KawalBUMN",0,0,0,8,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633045068142776320/USeZZe5x_normal.jpg,https://x.com/_GilangRam/status/1845482216287285719,tweet_id:1845482216287285719
Papua Bahagia,@GMambruk,2024-10-13T15:10:11.000Z,False,,0,2,0,20,[],[],[],https://pbs.twimg.com/profile_images/1354047570041991168/g0btNpGI_normal.jpg,https://x.com/GMambruk/status/1845482171131437477,tweet_id:1845482171131437477
hatuwe sampit,@muhammadabdia15,2024-10-13T15:09:50.000Z,False,"Pikirannya, sebentar lagi bapakku bukan presiden dimana lagi tempatku dan dek kaesang bersandar,mampukah kami menghadapi semua ini",0,0,0,62,[],[],[],https://pbs.twimg.com/profile_images/1603978140329869312/CJLTB7y9_normal.jpg,https://x.com/muhammadabdia15/status/1845482083357192253,tweet_id:1845482083357192253
"Sayed, Langitku biru!",@BeckoID77,2024-10-13T15:09:36.000Z,False,Ini sih mau showing ke rakyat bahwa prabowo akan melindungi mulyono   padahal setelah dilantik mulyono dilupakan,0,0,0,19,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1757611062718087168/hQkgmr95_normal.jpg,https://x.com/BeckoID77/status/1845482024074944556,tweet_id:1845482024074944556
ISJET,@iskandarjet,2024-10-13T15:09:35.000Z,True,Peringatan keras Prabowo ke fufufafa ,0,0,0,14,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1299531321266434048/jVaMnlua_normal.jpg,https://x.com/iskandarjet/status/1845482020941771041,tweet_id:1845482020941771041
Country Road,@Earthwithoutyou,2024-10-13T15:09:34.000Z,False, misi pak masa prajurit ga ada tanggung jawabnya begini.  ,0,0,0,54,[],"['@prabowo', '@Puspen_TNI', '@tni_ad']",[],https://pbs.twimg.com/profile_images/1675432353127354368/fUpoU3MM_normal.jpg,https://x.com/Earthwithoutyou/status/1845482015287898601,tweet_id:1845482015287898601
Siti Marwah,@siti_marwahh,2024-10-13T15:09:34.000Z,False,Prabowo-Gibran pastikan anak Indonesia tumbuh kuat lewat makan bergizi gratis. #MakanBergiziUntukBangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1819297664611082240/iHfPyZsJ_normal.jpg,https://x.com/siti_marwahh/status/1845482015044624463,tweet_id:1845482015044624463
Taurus boy,@SugionoLil5245,2024-10-13T15:09:24.000Z,False,Permainan Mul benar benar menjijikkan dan memuakkan... hidupnya isinya cuma kebohongan tok,0,0,0,15,[],[],['\\U0001f92e'],https://pbs.twimg.com/profile_images/1775148655160565760/Wdk1eTzQ_normal.jpg,https://x.com/SugionoLil5245/status/1845481973290324211,tweet_id:1845481973290324211
ngadimin,@Ngadimi08002459,2024-10-13T15:09:18.000Z,False,#Tangkappejabatagenaseng,0,0,0,0,['#Tangkappejabatagenaseng'],[],[],https://pbs.twimg.com/profile_images/1437256328414523392/h13WkuCV_normal.jpg,https://x.com/Ngadimi08002459/status/1845481948703281395,tweet_id:1845481948703281395
Pam,@PambudiTri,2024-10-13T15:09:08.000Z,False,Iya. Keakuran Capres Dan Wapres bikin meriang kaum low batt 16.24%,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1486507903863324676/iF7HP886_normal.jpg,https://x.com/PambudiTri/status/1845481905665491161,tweet_id:1845481905665491161
pat,@piebunnieesss,2024-10-13T15:09:07.000Z,False,nalem bgt uploadnya,0,0,0,188,[],[],[],https://pbs.twimg.com/profile_images/1823197286765088768/vVPRdyZD_normal.jpg,https://x.com/piebunnieesss/status/1845481902775685236,tweet_id:1845481902775685236
David HS,@david_hasibuan,2024-10-13T15:08:59.000Z,False,"Pertumbuhan ekonomi 8% ckp berat, tp bukan berarti tdk bisa, syaratnya investor hrs masuk, bgmn daya tariknya? Hanya dg menjalankan GCG dan kepastian Hukum. Kami yakin Pak  pasti bisa, beliau pasti punya feeling yg baik thdp perekonomian, secara anak Begawan Pak Sumitro",0,0,1,8,[],['@prabowo'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/david_hasibuan/status/1845481867165978734,tweet_id:1845481867165978734
The Bodyguard,@halo16447,2024-10-13T15:08:52.000Z,False,"Mental penjilat yang di contohkan para pejabat adalah mental yang rusak dan merusak generasi bangsa apabila di ikuti oleh generasi bangsa kita, 

untuk kedepan pak Prabowo harus fokus menegakkan keadilan bagi seluruh rakyat Indonesia, jangan mau di jilat untuk melindungi bajingan",0,0,3,162,[],[],[],https://pbs.twimg.com/profile_images/1730258050576228352/EMBOd8fK_normal.jpg,https://x.com/halo16447/status/1845481839521309115,tweet_id:1845481839521309115
Septi Wajayi,@septi_wajayi,2024-10-13T15:08:34.000Z,False,Program makan sehat ini sangat berarti untuk anak-anak Indonesia Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682229482382573569/cWwvDkRU_normal.jpg,https://x.com/septi_wajayi/status/1845481763549880680,tweet_id:1845481763549880680
Kopi Setengah,@rhamasukma,2024-10-13T15:08:34.000Z,False,"Prabowo itu dua sosok dalam satu tubuh. Tentara dan bagian dari keluarga Cendana. Gua sangat yakin filosofi, mindset dan visi Presiden Soeharto akan kembali hidup. Semoga saja itu bisa membuat Indonesia melesat mengejar ketertinggalan 26 tahun dari negara-negara lain.",0,0,1,337,[],[],[],https://pbs.twimg.com/profile_images/1315932990141202432/sXLy3yFA_normal.jpg,https://x.com/rhamasukma/status/1845481761574396103,tweet_id:1845481761574396103
Muhammad Fachrozi,@MuhammadFachroz,2024-10-13T15:08:33.000Z,False,Gak bahas fufufafa?,0,0,1,89,[],[],[],https://pbs.twimg.com/profile_images/1722637350160003072/qXz9jKY7_normal.jpg,https://x.com/MuhammadFachroz/status/1845481760857235485,tweet_id:1845481760857235485
herx oxy,@OxyHerx,2024-10-13T15:08:28.000Z,False,PS terlihat tertekan,0,0,0,218,[],[],[],https://pbs.twimg.com/profile_images/1694602865187397632/OBhWMy7I_normal.jpg,https://x.com/OxyHerx/status/1845481738941944177,tweet_id:1845481738941944177
RIP Reformasi,@PasTIGAma2024,2024-10-13T15:08:20.000Z,False,"Pa Prabowo sih, ga datang ke peresmian Istana Negara IKN",0,0,0,108,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1782441255617835008/GnDuvtWG_normal.jpg,https://x.com/PasTIGAma2024/status/1845481703474925893,tweet_id:1845481703474925893
Behappy,@xsolusix,2024-10-13T15:08:06.000Z,False,"Yang terkutuk itu mereka yang mengutuk  

Lihat pak   menang pilpres karna gak pernah mengutuk ",1,0,2,9,[],"['@Israel', '@prabowo', '@Israel']",[],https://pbs.twimg.com/profile_images/1808082246508990464/GWLDvXp8_normal.jpg,https://x.com/xsolusix/status/1845481645983600972,tweet_id:1845481645983600972
Mbah Ugeng,@MbahUgeng5,2024-10-13T15:08:06.000Z,False,Howo e pancen panas bin sumuk mas Agus,1,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1430822873166270466/ruupaBb9_normal.jpg,https://x.com/MbahUgeng5/status/1845481644968567016,tweet_id:1845481644968567016
rg,@rice_guyy,2024-10-13T15:07:59.000Z,False,Prabowo mendaki semeru,1,0,8,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1845323509637185537/4Gf2LjIF_normal.jpg,https://x.com/rice_guyy/status/1845481616308908322,tweet_id:1845481616308908322
Mr. Mu'Q'Dee,@DjoyoD_joyo789,2024-10-13T15:07:54.000Z,False,"Lihat tertawamu Mul, menghina dan merendahkan banget Pak Prabowo. Itu Gesture mu.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1754263552419045376/KPEfFIR4_normal.jpg,https://x.com/DjoyoD_joyo789/status/1845481596759191659,tweet_id:1845481596759191659
H.Irawan,@harman_i,2024-10-13T15:07:49.000Z,False,"mau tanya aja, lu lebih suka dipimpin org dgn kapasitas dan intelektualitas yg ok, memiliki rekam jejak masa lalu yg baik atau dipimpin oleh orang yg doyan film porno, melakukan pelecehan terhadap wanita di medsos, mencela dan menghina pribadi orang dan penyimeng ... ",0,0,0,19,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1838056359251886080/CbAEGgUC_normal.jpg,https://x.com/harman_i/status/1845481574537863619,tweet_id:1845481574537863619
lol,@mayuriyuna,2024-10-13T15:07:35.000Z,False,Mulyono minta supaya  tidak kerjasama dengan  ,0,0,0,42,[],"['@prabowo', '@PDI_Perjuangan']","['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1576699648655626240/0C-ApaPA_normal.jpg,https://x.com/mayuriyuna/status/1845481516786425936,tweet_id:1845481516786425936
Lila Syakilah,@lila_syakilah,2024-10-13T15:07:25.000Z,False,Prabowo-Gibran tunjukkan kepedulian mereka lewat aksi nyata. #MakanBergiziUntukBangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1688478807324504064/S4eZR-hO_normal.jpg,https://x.com/lila_syakilah/status/1845481473769628058,tweet_id:1845481473769628058
𝙃𝙚𝙡𝙡𝘽𝙤𝙮,@imunebooster,2024-10-13T15:07:21.000Z,False,Raine gibran pancen kemeplak,0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1809566677681713152/sqkSjzpm_normal.jpg,https://x.com/imunebooster/status/1845481459148292526,tweet_id:1845481459148292526
SG08,@SG0833976878,2024-10-13T15:07:19.000Z,False,"Sudhlah brow, pilpres sdh slsai, suka dan   tdk suka prabowo gibrn presidn dan wapres, coba dukung calon lain 5 thn mendatang",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1527171349185146880/wgV8VMat_normal.jpg,https://x.com/SG0833976878/status/1845481449643991450,tweet_id:1845481449643991450
samparan,@kideman43600840,2024-10-13T15:07:15.000Z,False,"Bagusnya pak  mulai jaga jarak sama Mulyono, bapak lebih cakap segalanya....jgn ragu pak ",0,0,0,12,[],"['@prabowo', '@prabowo']",[],https://pbs.twimg.com/profile_images/1619176849858519041/mhmou_Fg_normal.jpg,https://x.com/kideman43600840/status/1845481431461474444,tweet_id:1845481431461474444
R O H O,@addingrh,2024-10-13T15:07:12.000Z,False,"Pak  , minta duit dong! Kan sekarang sampean yang jadi Presiden.",0,0,0,6,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1742746476005240832/YFeddGO9_normal.jpg,https://x.com/addingrh/status/1845481420011237418,tweet_id:1845481420011237418
R o m e o,@Romeorome70,2024-10-13T15:07:09.000Z,False,"Kalau Orang ini ngomong selalu SONGONG... 

Semoga gak dipake ini orang sama Prabowo... 
Perusak...!!!",0,0,1,5,[],[],[],https://pbs.twimg.com/profile_images/1680053436484845569/xPe36a_0_normal.jpg,https://x.com/Romeorome70/status/1845481406245552394,tweet_id:1845481406245552394
Mimiko99rms Mimiko99rms,@mimiko99rm96942,2024-10-13T15:07:06.000Z,False,"Gak sadar kau dan setelah Mulyono dengar pernyataan pak Prabowo di acara PKB, lansung ketar-ketir, panggil pak Prabowo ke solo, bazer Mulyono pikiran tim pak Prabowo ga kerja buat cari tau siapa pemilik akun fufufafa itu, jd cemas kau dek",0,0,0,25,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1826628737007583235/Ak9YAYCs_normal.png,https://x.com/mimiko99rm96942/status/1845481392664379556,tweet_id:1845481392664379556
Pelatih Tidur,@PelatihT1dur,2024-10-13T15:07:02.000Z,False,Yang katanya ngga mau ikut cawe2 kabinet Prabowo ,0,2,19,302,[],[],['\\U0001f60f'],https://pbs.twimg.com/profile_images/1773486966144937984/jJXnMOH7_normal.jpg,https://x.com/PelatihT1dur/status/1845481378328301865,tweet_id:1845481378328301865
the unsecret life of,@malterwitty0,2024-10-13T15:07:01.000Z,False,Diskusi muluuu,0,0,0,96,[],[],[],https://pbs.twimg.com/profile_images/1658837358693736448/3f5jDcAm_normal.jpg,https://x.com/malterwitty0/status/1845481374331072644,tweet_id:1845481374331072644
Kookoo,@janmalu1,2024-10-13T15:07:01.000Z,False,"Mau nunjukin apa si om
Mau nunjukin kalo prabs bisa lu setir?",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1486274395937316867/guAsGV3l_normal.jpg,https://x.com/janmalu1/status/1845481374310150506,tweet_id:1845481374310150506
YL,@YokL97,2024-10-13T15:06:46.000Z,False,Buah buahan nya kesukaaan saya semua tuh.,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1822796046726234113/stbc9juO_normal.jpg,https://x.com/YokL97/status/1845481311408095464,tweet_id:1845481311408095464
Antasena Mahendra,@AntasenaMa77517,2024-10-13T15:06:31.000Z,False,Peler ,0,0,0,4,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1755898545629265920/j4-pPDiQ_normal.jpg,https://x.com/AntasenaMa77517/status/1845481246278946916,tweet_id:1845481246278946916
begandul,@MaluAkuMalu04,2024-10-13T15:06:29.000Z,False,Panik,0,0,0,251,[],[],[],https://pbs.twimg.com/profile_images/1829491519264571392/6_D7Ha98_normal.jpg,https://x.com/MaluAkuMalu04/status/1845481240956436682,tweet_id:1845481240956436682
Mbah Ugeng,@MbahUgeng5,2024-10-13T15:06:24.000Z,False,Nitip kaesang jadikan menteri pak wo menteri apa aja boleh,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1430822873166270466/ruupaBb9_normal.jpg,https://x.com/MbahUgeng5/status/1845481218902823189,tweet_id:1845481218902823189
Rogey,@Rogey91914280,2024-10-13T15:06:24.000Z,False,udah atuh pak mulyono berikan hak perogratif nya ke pak prabowo baoak bentar lagi udahan pensiun dengan nikmat,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1462794334240010241/X7TJtYsc_normal.jpg,https://x.com/Rogey91914280/status/1845481218483364235,tweet_id:1845481218483364235
zoyyy,@not_your_zoyyy,2024-10-13T15:06:20.000Z,True,Stop membayangkhan,0,0,0,526,[],[],[],https://pbs.twimg.com/profile_images/1763952953860231168/ZavUbX6t_normal.jpg,https://x.com/not_your_zoyyy/status/1845481201920020814,tweet_id:1845481201920020814
Dwi Nopha Danuwijoyo,@nophagundol,2024-10-13T15:06:19.000Z,False,Saya rakyat kecil berharap semoga prabowo menjadi otoriter terhadap media yang menyudutkan dia nantinya.. demokrasi kita berbelok arah dengan narasi2 khayalan yang membuat gaduh negara ini.. wartawan tanpa cek dan ricek sudah mendarah daging.. otoriter itu perlu m,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/612280093621092354/-j9jfAHH_normal.jpg,https://x.com/nophagundol/status/1845481199327969600,tweet_id:1845481199327969600
lol,@mayuriyuna,2024-10-13T15:06:00.000Z,False,mulyono Minta supaya  jangan kerjasama dengan ,0,0,0,34,[],"['@prabowo', '@PDI_Perjuangan']",['\\U0001f923'],https://pbs.twimg.com/profile_images/1576699648655626240/0C-ApaPA_normal.jpg,https://x.com/mayuriyuna/status/1845481116956049417,tweet_id:1845481116956049417
Raja Dungu,@Yudhi2024,2024-10-13T15:05:47.000Z,False,Prabowo diguna-gunai Jokowi....,0,0,1,78,[],[],[],https://pbs.twimg.com/profile_images/1839123775016570880/24-s_aQn_normal.jpg,https://x.com/Yudhi2024/status/1845481062601752924,tweet_id:1845481062601752924
𝕮𝖗𝖎𝖘𝖙𝖆𝖓𝖙𝖔 𝕯 𝕹,@AntoniusCDN,2024-10-13T15:05:02.000Z,True,Kayaknya sengaja Pak Prabowo di buat sibuk agar tak ada kesempatan bertemu Bu Mega,1,2,2,495,[],[],[],https://pbs.twimg.com/profile_images/1736017011430633472/qv99wzRq_normal.jpg,https://x.com/AntoniusCDN/status/1845480875942961554,tweet_id:1845480875942961554
Last Poejangga,@LPoejangga,2024-10-13T15:04:52.000Z,False,"h kewasa udah 10tahun, makun tua kita mah.
saatnya tobat....... 
Kalo ada.salaj ya.mohon maaf, kalo asa hutang ya dibayar, biar kaga kepikiran ntar dialam kubur ...",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1804172365108252672/_Oaj6zv5_normal.png,https://x.com/LPoejangga/status/1845480832095674801,tweet_id:1845480832095674801
Safari Ans,@SAFARI_IFID,2024-10-13T15:04:52.000Z,False,"Negara modern, APBN tak lagi bersumber utama dari pajak. Tapi dari hasil investasi. Nusantara telah investasi sejak 111 th (1913). Mestinya poster APBN Prabowo berubah. 20% dari pajak, 75% dari hasil nvestasi tsb, dan 5% dari sumber lain. APBN Prabowo harus bisa Rp 10.000 Triliun",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1845511003574022144/H6XvICA4_normal.jpg,https://x.com/SAFARI_IFID/status/1845480830682165458,tweet_id:1845480830682165458
Ɓĥarata,@SuwandaBen,2024-10-13T15:04:46.000Z,False,"BEM SI Tolak Gibran Dilantik jadi Cawapres

Beda sekali kemampuan Gibran dgn Ketua BEM SI.

Ayo dong Gibran!!
Timgkatkan Social wearness anda!!

Kemampuan anda masih terbatas soal otoritas komando disemua level masyarakat

Selama jadi walikota isi ruangannya cuma mainan anak2",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1536285963714174976/CxQdiesb_normal.jpg,https://x.com/SuwandaBen/status/1845480808515318176,tweet_id:1845480808515318176
@lucihappy1,@lucihappy1,2024-10-13T15:04:32.000Z,False,Sayang anak sayang anak !! Anak nggak beradab kok ya masih dibela bela. Gibran adalah skandal memalukan di era jokowi,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1505006031931260934/HS_gR7oj_normal.jpg,https://x.com/lucihappy11/status/1845480748440318004,tweet_id:1845480748440318004
Ferry Update,@ferryupdate,2024-10-13T15:04:11.000Z,False,"Saya harap setelah lengser Jokowi mengundang makan Prabowo kembali untuk diskusi, dan saya menyarankan agar ganti meja makannya dengan yang lebih kuat, agar ketika digebrak Prabowo mejanya tak sampai hancur.",0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1820060834997129216/AlRbjShq_normal.jpg,https://x.com/ferryupdate/status/1845480660263416055,tweet_id:1845480660263416055
Osama bin Hag,@osamabinhag,2024-10-13T15:03:52.000Z,False,"90+6=99 bentar lagi bapak Mulyono akan diadili, sekarang mah masih bisa ketemu presiden terpilih, paska 20 Oktober bapak Mulyono sibuk bolak balik ke pengadilan",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1843336550328983552/CZIIwc4m_normal.jpg,https://x.com/osamabinhag/status/1845480582333251679,tweet_id:1845480582333251679
